player_uid,expected_minutes,expected_goals,expected_assists,expected_saves,mean_xp,p_appearance,p_start,p_60_plus,p0,p6_plus,p10_plus,player_name,team,position,price,prediction_run_id,season,gameweek
code:10059,83.13623045198534,0.26103710316846807,0.06513693098426977,0.0,3.406,0.9989518089530977,0.9980535670722448,0.9780924957307999,0.07,0.228,0.038,DOR FWD2,DOR,FWD,76,project_20260722T045210Z,2025-26,2
code:10039,82.29096284146999,0.13854161220795766,0.10001113446773319,0.0,3.386,0.9999967547544493,0.9999891752571554,0.9799893917520123,0.024,0.192,0.034,COV MID2,COV,MID,89,project_20260722T045210Z,2025-26,2
code:10018,82.72324419195371,0.026668070418188528,0.03478495267099365,0.0,3.346,0.9999850271048424,0.9999648189526814,0.9799655225736278,0.046,0.29,0.008,BIR DEF1,BIR,DEF,75,project_20260722T045210Z,2025-26,2
code:10056,81.95023082576553,0.17156990422583965,0.14103220466125596,0.0,3.344,0.9981110105384394,0.9948834573966857,0.9749857882487519,0.08,0.2,0.03,DOR MID4,DOR,MID,64,project_20260722T045210Z,2025-26,2
code:10041,81.90044865666826,0.1367912857897856,0.13111354029154257,0.0,3.29,0.9968670674368175,0.9945520345896184,0.974660993897826,0.086,0.182,0.036,COV MID4,COV,MID,63,project_20260722T045210Z,2025-26,2
code:10009,82.29097783575301,0.11638657560434643,0.13855266991413842,0.0,3.288,0.9999971988059132,0.9999892453832042,0.9799894604755401,0.02,0.17,0.02,ALB MID2,ALB,MID,87,project_20260722T045210Z,2025-26,2
code:10068,82.29163629181421,0.1198823181004175,0.09730935020894005,0.0,3.27,0.9999998659323882,0.9999995302758982,0.9799995396703802,0.014,0.158,0.02,EXE MID1,EXE,MID,104,project_20260722T045210Z,2025-26,2
code:10044,83.11527668394908,0.27053870426560606,0.07354202787719559,0.0,3.264,0.9987206896486694,0.9977941930082723,0.9778383091481069,0.104,0.25,0.036,COV FWD2,COV,FWD,75,project_20260722T045210Z,2025-26,2
code:10071,81.94768627594163,0.09027463054503547,0.14939024443608964,0.0,3.262,0.9980711593276091,0.9948563588580294,0.9749592316808687,0.032,0.156,0.022,EXE MID4,EXE,MID,65,project_20260722T045210Z,2025-26,2
code:10011,81.90516007207435,0.11299942572083939,0.13452042944892675,0.0,3.152,0.9976698843504985,0.9942901447536437,0.9744043418585708,0.018,0.128,0.01,ALB MID4,ALB,MID,61,project_20260722T045210Z,2025-26,2
code:10043,83.27570602904044,0.1908916799913041,0.07411195942644143,0.0,3.04,0.999983624946066,0.9999719024614259,0.9799724644121973,0.036,0.176,0.014,COV FWD1,COV,FWD,93,project_20260722T045210Z,2025-26,2
code:10013,83.27589264219604,0.16085038920641523,0.03184243041671997,0.0,2.964,0.999988758205168,0.9999730479361242,0.9799735869774017,0.02,0.148,0.024,ALB FWD1,ALB,FWD,91,project_20260722T045210Z,2025-26,2
code:10074,83.12301295010239,0.1996557961174412,0.027676497069731444,0.0,2.924,0.9988722618291361,0.9978648694354532,0.9779075720467441,0.036,0.158,0.016,EXE FWD2,EXE,FWD,77,project_20260722T045210Z,2025-26,2
code:10031,80.32492752469095,1.0139952273952047e-06,8.974682321692046e-07,3.3784124680124887,2.77,0.9925537895872906,0.990713657999664,0.9708993848396708,0.146,0.192,0.004,COV GKP1,COV,GKP,57,project_20260722T045210Z,2025-26,2
code:10048,82.72300269481848,0.07362472421904012,0.05216751753298048,0.0,2.696,0.9999852575317275,0.9999607035702351,0.9799614894988304,0.142,0.198,0.026,DOR DEF1,DOR,DEF,77,project_20260722T045210Z,2025-26,2
code:10036,81.76756667779335,0.02200782672011139,0.08942747506792952,0.0,2.69,0.9924482225870183,0.9868874920929991,0.967149742251139,0.16,0.176,0.024,COV DEF4,COV,DEF,52,project_20260722T045210Z,2025-26,2
code:10046,80.34381755102743,8.1909732081607e-07,7.652491350677776e-07,3.5208188024055964,2.6,0.9937393161380114,0.9907811935902521,0.970965569718447,0.156,0.142,0.004,DOR GKP1,DOR,GKP,58,project_20260722T045210Z,2025-26,2
code:10061,80.3992217903366,8.891027865398673e-07,6.664160885191255e-07,3.001561159687354,2.472,0.9936051438377768,0.9916068231352364,0.9717746866725316,0.12,0.138,0.0,EXE GKP1,EXE,GKP,59,project_20260722T045210Z,2025-26,2
code:10050,82.6070173601139,0.018255416325402465,0.07830143491886758,0.0,2.46,0.9991217092806498,0.9983541544278908,0.9783870713393329,0.162,0.164,0.004,DOR DEF3,DOR,DEF,61,project_20260722T045210Z,2025-26,2
code:10001,80.34740388347258,8.420105056420403e-07,7.42348567513397e-07,3.2057489125655008,2.452,0.9936505918845548,0.9908485454991492,0.9710315745891662,0.112,0.132,0.004,ALB GKP1,ALB,GKP,55,project_20260722T045210Z,2025-26,2
code:10049,82.70754791764904,0.04611063634562983,0.02639025116259436,0.0,2.388,0.9998669518018222,0.9997478650217007,0.9797529077212667,0.132,0.168,0.012,DOR DEF2,DOR,DEF,69,project_20260722T045210Z,2025-26,2
code:10033,82.72306796435835,0.02264020231067465,0.030968467423880305,0.0,2.384,0.9999789777829357,0.9999641770003964,0.9799648934603885,0.136,0.182,0.01,COV DEF1,COV,DEF,76,project_20260722T045210Z,2025-26,2
code:10035,82.58978591287449,0.022640947883301604,0.061484805972481404,0.0,2.354,0.9988588736438329,0.9981665702829806,0.978203238877321,0.206,0.17,0.0,COV DEF3,COV,DEF,60,project_20260722T045210Z,2025-26,2
code:10034,82.70964121865909,0.02344600750293109,0.0320706904298391,0.0,2.32,0.9998570499909726,0.9997865390442192,0.9797908082633349,0.142,0.152,0.01,COV DEF2,COV,DEF,68,project_20260722T045210Z,2025-26,2
code:10021,81.48092555769243,0.01855544757043255,0.026791375571683436,0.0,2.176,0.9892145134955225,0.9833347133182203,0.9636680190518558,0.192,0.14,0.002,BIR DEF4,DOR,DEF,51,project_20260722T045210Z,2025-26,2
code:10065,82.5978071046952,0.019580146886468176,0.022681182001193664,0.0,2.162,0.999055462652746,0.9982256967072688,0.9782611827731234,0.142,0.14,0.008,EXE DEF3,EXE,DEF,62,project_20260722T045210Z,2025-26,2
code:10064,82.70768312489123,0.01944827001810594,0.06692449680850246,0.0,2.14,0.9998780948120308,0.9997458884119833,0.9797509706437436,0.144,0.126,0.006,EXE DEF2,EXE,DEF,70,project_20260722T045210Z,2025-26,2
code:10066,81.87024165202243,0.019550553115467637,0.022646901272348436,0.0,2.14,0.9928735975247006,0.9884384427063188,0.9686696738521924,0.164,0.136,0.004,EXE DEF4,EXE,DEF,54,project_20260722T045210Z,2025-26,2
code:10063,82.72284197201061,0.019467515180555887,0.02255071208001718,0.0,2.128,0.999982511853555,0.9999590656179292,0.9799598843055707,0.122,0.14,0.004,EXE DEF1,EXE,DEF,78,project_20260722T045210Z,2025-26,2
code:10004,82.70913016219889,0.01896852764354262,0.07677761612913683,0.0,2.118,0.9999036941753159,0.9997603015285099,0.9797650954979397,0.144,0.13,0.012,ALB DEF2,ALB,DEF,66,project_20260722T045210Z,2025-26,2
code:10005,82.59781523442834,0.046913598506554036,0.025337524244445544,0.0,2.054,0.9990279551421013,0.9982362786287498,0.9782715530561747,0.166,0.138,0.008,ALB DEF3,ALB,DEF,58,project_20260722T045210Z,2025-26,2
code:10006,81.83535417882442,0.018598427931188023,0.0503102677747258,0.0,1.982,0.9925341118758325,0.9879854866036505,0.9682257768715775,0.162,0.118,0.016,ALB DEF4,ALB,DEF,50,project_20260722T045210Z,2025-26,2
code:10003,82.72317207357206,0.047683745627183735,0.025753472326919304,0.0,1.944,0.999983482852011,0.9999642025565451,0.9799649185054141,0.154,0.118,0.012,ALB DEF1,ALB,DEF,74,project_20260722T045210Z,2025-26,2
code:10027,22.600313656634764,0.054526902319721314,0.05123073131477919,0.0,1.602,0.49643945890596425,0.1796929631864812,0.17609910392275158,0.332,0.044,0.004,BIR MID5,BIR,MID,49,project_20260722T045210Z,2025-26,2
code:10022,17.266150610659853,0.008938331373752701,0.011658865036654018,0.0,1.46,0.35188355371423596,0.15434587373886546,0.15125895626408814,0.526,0.16,0.002,BIR DEF5,BIR,DEF,43,project_20260722T045210Z,2025-26,2
code:10015,23.611340403918376,0.07673895224540772,0.015191475502061983,0.0,1.35,0.5399055304071227,0.18643184651680664,0.1827032095864705,0.358,0.046,0.0,ALB FWD3,ALB,FWD,55,project_20260722T045210Z,2025-26,2
code:10057,26.285397916004055,0.04288385335420115,0.04460024929946694,0.0,1.274,0.6403058597788354,0.1820596391865703,0.1784184464028389,0.322,0.034,0.0,DOR MID5,DOR,MID,51,project_20260722T045210Z,2025-26,2
code:10030,19.30083594817352,0.07266875093035013,0.01752359625150635,0.0,1.222,0.4475403374150597,0.1500485749703128,0.14704760347090653,0.442,0.024,0.0,BIR FWD3,BIR,FWD,56,project_20260722T045210Z,2025-26,2
code:10042,24.193310789961792,0.04688611396786181,0.04619591299749786,0.0,1.216,0.5223624472960544,0.19624070148938447,0.19231588745959677,0.412,0.02,0.0,COV MID5,COV,MID,50,project_20260722T045210Z,2025-26,2
code:10012,21.36646943256537,0.03552409188596634,0.046292484243271516,0.0,1.2,0.554247554771747,0.13353630799471772,0.13086558183482336,0.386,0.024,0.0,ALB MID5,ALB,MID,48,project_20260722T045210Z,2025-26,2
code:10073,20.819070583403864,0.05893692386754603,0.00694511744332856,0.0,1.15,0.249997842796446,0.24999462748202617,0.24499473493238563,0.516,0.03,0.004,EXE FWD1,EXE,FWD,95,project_20260722T045210Z,2025-26,2
season:2025-26:academy:74,19.18734183955783,0.0579786213000034,0.012416332705419154,0.0,1.128,0.3034307653588484,0.20274503147899303,0.19869013084941317,0.504,0.034,0.0,EXE FWD3,EXE,FWD,59,project_20260722T045210Z,2025-26,2
code:10072,20.792839826116953,0.03742047448167422,0.03122330948567863,0.0,1.094,0.4319922557075627,0.17591376749669538,0.17239549214676148,0.468,0.022,0.002,EXE MID5,EXE,MID,52,project_20260722T045210Z,2025-26,2
code:10007,24.727964397978752,0.008983614203131074,0.012240458730158605,0.0,0.96,0.3637671761204715,0.27428678428575975,0.26880104860004456,0.504,0.06,0.002,ALB DEF5,ALB,DEF,42,project_20260722T045210Z,2025-26,2
code:10051,20.55722806953911,0.011730843696664103,0.013329241845244194,0.0,0.952,0.24920676460836277,0.2482298125109509,0.24326521626073186,0.626,0.08,0.0,DOR DEF4,DOR,DEF,53,project_20260722T045210Z,2025-26,2
season:2025-26:academy:86,14.695093149993667,0.037540511438658365,0.035955590295404294,0.0,0.918,0.3623461118221419,0.09990841460675347,0.0979102463146184,0.566,0.026,0.004,FAL MID5,FAL,MID,53,project_20260722T045210Z,2025-26,2
code:10060,17.42123520393053,0.04546600815733251,0.012136294965263535,0.0,0.874,0.4217862003262107,0.12868407972999055,0.12611039813539074,0.51,0.016,0.0,DOR FWD3,DOR,FWD,58,project_20260722T045210Z,2025-26,2
code:10082,13.64404581341538,0.007139072065619955,0.00949266376627209,0.0,0.854,0.2735723818431934,0.12367328999433631,0.12119982419444958,0.684,0.088,0.0,FAL DEF5,FAL,DEF,47,project_20260722T045210Z,2025-26,2
code:10017,8.158532140419153,1.1919357587642606e-06,1.005996422728935e-06,0.33692231706167836,0.818,0.15709452375733907,0.09084566483987089,0.08902875154307346,0.698,0.08,0.0,BIR GKP2,BIR,GKP,46,project_20260722T045210Z,2025-26,2
code:10047,17.182041695124628,8.1909732081607e-07,7.652491350677776e-07,0.7359327861662809,0.736,0.24518430251601847,0.2062083195243631,0.20208415313387584,0.672,0.06,0.0,DOR GKP2,DOR,GKP,48,project_20260722T045210Z,2025-26,2
code:10052,16.499828847331596,0.00601296195221058,0.00868184512113933,0.0,0.704,0.31550971079160806,0.15537800032451654,0.1522704403180262,0.692,0.06,0.002,DOR DEF5,DOR,DEF,45,project_20260722T045210Z,2025-26,2
code:10090,13.57771839394719,0.05360005379861806,0.01317611198588355,0.0,0.656,0.2731522039290647,0.12134146803702649,0.11891463867628596,0.644,0.01,0.0,FAL FWD3,FAL,FWD,60,project_20260722T045210Z,2025-26,2
code:10077,8.714349012216697,1.1744545423502939e-06,1.0104767097188292e-06,0.3946074231277357,0.622,0.14801153609438458,0.10047288046943963,0.09846342286005083,0.784,0.066,0.0,FAL GKP2,FAL,GKP,50,project_20260722T045210Z,2025-26,2
code:10045,11.688830310377865,0.04028172537945733,0.010186457881321224,0.0,0.554,0.25634104171534966,0.096436442088302,0.09450771324653597,0.71,0.012,0.002,COV FWD3,COV,FWD,57,project_20260722T045210Z,2025-26,2
code:10067,14.848962207437156,0.005826463238475096,0.006749238088016973,0.0,0.534,0.3343496835202018,0.120688857584138,0.11827508043245524,0.678,0.034,0.0,EXE DEF5,EXE,DEF,46,project_20260722T045210Z,2025-26,2
code:10037,12.819355844112454,0.005830702805853252,0.007975544008997557,0.0,0.524,0.2614212713079583,0.11453301560469982,0.11224235529260582,0.738,0.046,0.0,COV DEF5,COV,DEF,44,project_20260722T045210Z,2025-26,2
code:10062,8.321811876037907,8.891027865398673e-07,6.664160885191255e-07,0.34366526860088287,0.366,0.15245600062297127,0.09401618474185079,0.09213586104701377,0.806,0.026,0.0,EXE GKP2,EXE,GKP,49,project_20260722T045210Z,2025-26,2
code:10002,7.534599786408721,8.420105056420403e-07,7.42348567513397e-07,0.3111558273568107,0.354,0.16006627376613786,0.08129403139329944,0.07966815076543345,0.786,0.028,0.0,ALB GKP2,ALB,GKP,45,project_20260722T045210Z,2025-26,2
code:10032,2.281127937792095,1.0139952273952047e-06,8.974682321692046e-07,0.09420357695318891,0.098,0.04514167169576641,0.02518881882057294,0.024685042444161483,0.944,0.006,0.0,COV GKP2,COV,GKP,47,project_20260722T045210Z,2025-26,2
code:10054,82.29101239149824,0.28392964691804307,0.3128771085692873,0.0,4.934,0.9999978224352369,0.9999895781014444,0.9799897865394155,0.022,0.376,0.1,DOR MID2,DOR,MID,90,project_20260722T045210Z,2025-26,3
code:10053,82.29163827255987,0.28493955017000316,0.23598946754975753,0.0,4.544,0.9999999102454693,0.9999995456804908,0.9799995547668809,0.034,0.332,0.08,DOR MID1,DOR,MID,103,project_20260722T045210Z,2025-26,3
code:10008,82.29164009853122,0.26094316269492723,0.24106026647414416,0.0,4.416,0.9999999172924555,0.9999995743511318,0.9799995828641092,0.012,0.312,0.068,ALB MID1,ALB,MID,100,project_20260722T045210Z,2025-26,3
code:10023,82.29163865278737,0.24498601805033274,0.23172010644546043,0.0,4.31,0.9999998978083815,0.9999995576025561,0.979999566450505,0.002,0.282,0.068,BIR MID1,BIR,MID,101,project_20260722T045210Z,2025-26,3
code:10025,82.27747488519131,0.17265492885866204,0.265132601004506,0.0,4.266,0.9999306543214312,0.9997834055577034,0.9797877374465493,0.004,0.28,0.064,BIR MID3,BIR,MID,75,project_20260722T045210Z,2025-26,3
code:10056,81.97705285391697,0.24260144733484668,0.19693513267477866,0.0,4.226,0.9984156631222905,0.9952185075384031,0.9753141373876351,0.06,0.316,0.068,DOR MID4,DOR,MID,64,project_20260722T045210Z,2025-26,3
code:10028,83.27591201846595,0.38260801291481983,0.07329344598362926,0.0,4.064,0.9999921452140973,0.9999720860340148,0.9799726443133344,0.01,0.328,0.068,BIR FWD1,BIR,FWD,92,project_20260722T045210Z,2025-26,3
code:10048,82.7232935765742,0.10407235137764775,0.07282231534094025,0.0,3.928,0.9999895755223929,0.9999639153078529,0.9799646370016958,0.072,0.36,0.06,DOR DEF1,DOR,DEF,77,project_20260722T045210Z,2025-26,3
code:10029,83.12972481236623,0.34662154448900373,0.14635489912771518,0.0,3.888,0.99912781187858,0.9978792090886062,0.977921624906834,0.02,0.282,0.046,BIR FWD2,BIR,FWD,74,project_20260722T045210Z,2025-26,3
code:10070,82.27866233872942,0.19153835184360574,0.1746291275111898,0.0,3.884,0.9999412711482237,0.9997994675414009,0.9798034781905729,0.028,0.236,0.042,EXE MID3,EXE,MID,78,project_20260722T045210Z,2025-26,3
code:10058,83.27584350968513,0.39285932444746724,0.08564346975678316,0.0,3.878,0.9999917985983295,0.9999710831009154,0.9799716614388971,0.034,0.254,0.084,DOR FWD1,DOR,FWD,94,project_20260722T045210Z,2025-26,3
code:10055,82.27799738047845,0.20143578811319784,0.2372132414216821,0.0,3.866,0.999943643950541,0.99978691244596,0.9797911741970408,0.034,0.248,0.038,DOR MID3,DOR,MID,77,project_20260722T045210Z,2025-26,3
code:10069,82.29099584019473,0.188354552950941,0.13772771908196454,0.0,3.852,0.999997579025598,0.9999893950697897,0.9799896071683939,0.024,0.246,0.046,EXE MID2,EXE,MID,91,project_20260722T045210Z,2025-26,3
code:10011,81.95581416829586,0.16503736335602714,0.1953096106764886,0.0,3.764,0.9984796184673785,0.9948225639236531,0.97492611264518,0.022,0.244,0.036,ALB MID4,ALB,MID,61,project_20260722T045210Z,2025-26,3
code:10009,82.2910843610166,0.16987950515603908,0.20103993022698052,0.0,3.722,0.9999982302918509,0.9999906524451356,0.9799908393962329,0.004,0.204,0.034,ALB MID2,ALB,MID,87,project_20260722T045210Z,2025-26,3
code:10071,81.99150159384115,0.11114418330643448,0.2099802935684925,0.0,3.614,0.9983232352262443,0.9955088091093643,0.9755986329271771,0.04,0.19,0.042,EXE MID4,EXE,MID,65,project_20260722T045210Z,2025-26,3
code:10046,80.41094346779627,1.1578323088940772e-06,1.0682321204610922e-06,3.523760387671175,3.592,0.9952718703536129,0.991486933567138,0.9716571948957953,0.094,0.314,0.008,DOR GKP1,DOR,GKP,58,project_20260722T045210Z,2025-26,3
code:10084,82.29107948518468,0.13799230073848553,0.20110866438068511,0.0,3.58,0.9999974226054368,0.9999909135661703,0.9799910952948468,0.02,0.198,0.028,FAL MID2,FAL,MID,92,project_20260722T045210Z,2025-26,3
code:10014,83.14205028511982,0.32848523771483734,0.045262045622839545,0.0,3.574,0.9993771133431211,0.9979888514261915,0.9780290743976677,0.03,0.234,0.052,ALB FWD2,ALB,FWD,73,project_20260722T045210Z,2025-26,3
code:10083,82.29164035096512,0.1676169323658792,0.12656049644122822,0.0,3.566,0.9999998998237641,0.9999995862093236,0.9799995944851371,0.008,0.196,0.042,FAL MID1,FAL,MID,105,project_20260722T045210Z,2025-26,3
code:10059,83.15398324972708,0.3690669270983106,0.09094583322725573,0.0,3.564,0.9992887400919702,0.9982198756148254,0.9782554781025289,0.082,0.234,0.052,DOR FWD2,DOR,FWD,76,project_20260722T045210Z,2025-26,3
code:10068,82.29163852354255,0.14751766146630915,0.13670321893786588,0.0,3.556,0.9999999052998316,0.9999995521529433,0.9799995611098845,0.016,0.214,0.028,EXE MID1,EXE,MID,104,project_20260722T045210Z,2025-26,3
code:10073,83.27589674731718,0.2900910435778104,0.03902669112922047,0.0,3.544,0.999990324570031,0.9999725227040689,0.9799730722499875,0.02,0.24,0.046,EXE FWD1,EXE,FWD,95,project_20260722T045210Z,2025-26,3
code:10049,82.70869726592926,0.06518044327744031,0.03683938265729125,0.0,3.412,0.9999165902917632,0.9997481838871995,0.9797532202094555,0.086,0.326,0.018,DOR DEF2,DOR,DEF,69,project_20260722T045210Z,2025-26,3
code:10040,82.27719591523909,0.16861397416067003,0.11150318932038962,0.0,3.406,0.9999339387992643,0.9997771584935456,0.9797816153236747,0.032,0.192,0.032,COV MID3,COV,MID,76,project_20260722T045210Z,2025-26,3
code:10026,81.94728265838735,0.13224132678719547,0.12949464200004415,0.0,3.404,0.9983701024706572,0.9947213905557971,0.9748269627446812,0.02,0.15,0.02,BIR MID4,BIR,MID,62,project_20260722T045210Z,2025-26,3
code:10051,81.965391403487,0.06611581716373073,0.07418809098855471,0.0,3.388,0.9955756904757362,0.9889992692034363,0.9692192838193675,0.14,0.322,0.036,DOR DEF4,DOR,DEF,53,project_20260722T045210Z,2025-26,3
code:10016,80.38407959881759,9.84884217460591e-07,8.905613455629394e-07,3.1638547762216587,3.374,0.9943191381932446,0.9912634746009461,0.9714382051089272,0.036,0.244,0.008,BIR GKP1,BIR,GKP,56,project_20260722T045210Z,2025-26,3
code:10089,83.1373594254239,0.2408041749457301,0.10907569462140898,0.0,3.322,0.9992195698514249,0.9979708546988327,0.9780114376048561,0.072,0.212,0.038,FAL FWD2,FAL,FWD,78,project_20260722T045210Z,2025-26,3
code:10080,82.61932993608282,0.09923340550600149,0.046923476573345974,0.0,3.32,0.9993403485435065,0.9984764819917286,0.978506952351894,0.086,0.292,0.052,FAL DEF3,FAL,DEF,63,project_20260722T045210Z,2025-26,3
code:10074,83.1358425489226,0.245718481982674,0.038886808777126546,0.0,3.314,0.9992117764602894,0.9979486934220122,0.977989719553572,0.05,0.21,0.03,EXE FWD2,EXE,FWD,77,project_20260722T045210Z,2025-26,3
code:10085,82.27934101988807,0.14299894157129997,0.10486237982983722,0.0,3.31,0.9999437178573078,0.9998101977626807,0.9798139938074271,0.014,0.18,0.014,FAL MID3,FAL,MID,79,project_20260722T045210Z,2025-26,3
code:10050,82.61307372638878,0.02580677526713167,0.10931112029560906,0.0,3.24,0.9993936205425452,0.9983519053960482,0.9783848672881272,0.114,0.308,0.02,DOR DEF3,DOR,DEF,61,project_20260722T045210Z,2025-26,3
code:10038,82.2916413017334,0.122738634670773,0.11540840073740978,0.0,3.218,0.9999998969617441,0.9999996039336582,0.979999611854985,0.024,0.164,0.022,COV MID1,COV,MID,102,project_20260722T045210Z,2025-26,3
code:10076,80.40482517806356,8.050660089627067e-07,6.908788979129317e-07,3.3522657863538514,3.214,0.9945044131410644,0.991531697479223,0.9717010635296385,0.084,0.228,0.004,FAL GKP1,FAL,GKP,60,project_20260722T045210Z,2025-26,3
code:10064,82.7089071662888,0.023931850333112535,0.09401901533960715,0.0,3.202,0.9999085167570394,0.9997547507944295,0.979759655778541,0.072,0.258,0.014,EXE DEF2,EXE,DEF,70,project_20260722T045210Z,2025-26,3
code:10088,83.27586956681402,0.2424563114591746,0.05557271827235319,0.0,3.174,0.9999919787001252,0.9999714462845489,0.979972017358858,0.036,0.192,0.02,FAL FWD1,FAL,FWD,96,project_20260722T045210Z,2025-26,3
code:10061,80.44936338729877,1.094059260738486e-06,9.362021407633905e-07,3.0034331065367756,3.172,0.9951652822794813,0.9920618181810217,0.9722205818174012,0.094,0.252,0.004,EXE GKP1,EXE,GKP,59,project_20260722T045210Z,2025-26,3
code:10013,83.27597895756193,0.23477946086882404,0.046203356035040936,0.0,3.168,0.9999923442487382,0.9999731188702662,0.9799736564928608,0.028,0.18,0.028,ALB FWD1,ALB,FWD,91,project_20260722T045210Z,2025-26,3
code:10010,82.27086170801941,0.14575551702880074,0.09077016420910096,0.0,3.15,0.9999042211293304,0.9996799581228505,0.9796863589603935,0.042,0.162,0.028,ALB MID3,COV,MID,74,project_20260722T045210Z,2025-26,3
code:10019,82.71065736980113,0.022233656726780137,0.0922996801480753,0.0,3.146,0.999925452579609,0.9997775104399512,0.9797819602311522,0.07,0.26,0.014,BIR DEF2,BIR,DEF,67,project_20260722T045210Z,2025-26,3
code:10020,82.61864166139091,0.056356380428856274,0.031217406581401392,0.0,3.104,0.9993417033870793,0.9984644878981178,0.9784951981401554,0.092,0.258,0.022,BIR DEF3,BIR,DEF,59,project_20260722T045210Z,2025-26,3
code:10001,80.44141830674404,1.2290089482154776e-06,1.077146410221328e-06,3.2094999564150952,3.082,0.9944942294836422,0.9920633756660707,0.9722221081527493,0.062,0.192,0.008,ALB GKP1,ALB,GKP,55,project_20260722T045210Z,2025-26,3
code:10021,81.5983112470596,0.026266778405109117,0.037452689904239354,0.0,3.046,0.9929081495397886,0.9838898567649391,0.9642120596296403,0.136,0.296,0.01,BIR DEF4,DOR,DEF,51,project_20260722T045210Z,2025-26,3
code:10063,82.72322022852723,0.02395528726131728,0.03168008969938365,0.0,2.98,0.9999892229921264,0.9999628258305893,0.9799635693139774,0.082,0.268,0.008,EXE DEF1,EXE,DEF,78,project_20260722T045210Z,2025-26,3
code:10005,82.61145713292568,0.06848697809573838,0.03677077329474824,0.0,2.974,0.999388322071164,0.9983269547693135,0.9783604156739273,0.108,0.234,0.024,ALB DEF3,ALB,DEF,58,project_20260722T045210Z,2025-26,3
code:10018,82.7234143892812,0.0220355967259222,0.030793546867044136,0.0,2.97,0.9999895851391182,0.9999659266629956,0.9799666081297356,0.072,0.246,0.02,BIR DEF1,BIR,DEF,75,project_20260722T045210Z,2025-26,3
code:10039,82.29107533235306,0.09499918811286871,0.06837995591214134,0.0,2.966,0.9999978590747647,0.9999906546668204,0.9799908415734839,0.032,0.128,0.012,COV MID2,COV,MID,89,project_20260722T045210Z,2025-26,3
code:10065,82.61026687605379,0.024097407868768857,0.03186803958882069,0.0,2.966,0.9993463083767758,0.9983230579856377,0.9783565968259249,0.106,0.252,0.012,EXE DEF3,EXE,DEF,62,project_20260722T045210Z,2025-26,3
code:10086,81.98228926780227,0.08203612022847183,0.10405733242687626,0.0,2.952,0.9984780125606418,0.995282689075455,0.9753770352939459,0.04,0.108,0.012,FAL MID4,FAL,MID,66,project_20260722T045210Z,2025-26,3
code:10041,81.93239738483904,0.09383543604716305,0.08968024688943903,0.0,2.904,0.9979893190669269,0.9946260740047116,0.9747335525246174,0.054,0.126,0.016,COV MID4,COV,MID,63,project_20260722T045210Z,2025-26,3
code:10066,81.96117264047892,0.024084077445284593,0.031850410536532335,0.0,2.898,0.9954051436888438,0.9889936727449428,0.9692137992900439,0.096,0.252,0.006,EXE DEF4,EXE,DEF,54,project_20260722T045210Z,2025-26,3
code:10044,83.12809266982927,0.18553909311035974,0.05029009212628448,0.0,2.882,0.999215205748963,0.9978190913679388,0.97786270954058,0.07,0.142,0.022,COV FWD2,COV,FWD,75,project_20260722T045210Z,2025-26,3
code:10003,82.72330610644448,0.06959989765061433,0.03736830166854258,0.0,2.872,0.9999887824731852,0.9999644254612013,0.9799651369519773,0.094,0.236,0.016,ALB DEF1,ALB,DEF,74,project_20260722T045210Z,2025-26,3
code:10004,82.70948217983442,0.027686815392765945,0.11140465436306964,0.0,2.838,0.9999309570962606,0.9997558193078045,0.9797607029216484,0.054,0.216,0.012,ALB DEF2,ALB,DEF,66,project_20260722T045210Z,2025-26,3
code:10081,81.98871390611775,0.04474303110515724,0.04669868990232599,0.0,2.824,0.9953259655412415,0.9894830960590402,0.9696934341378594,0.1,0.234,0.008,FAL DEF4,FAL,DEF,55,project_20260722T045210Z,2025-26,3
code:10006,81.93122824804907,0.027178298868314674,0.07308562943712581,0.0,2.72,0.9952147476836295,0.9885665424527308,0.9687952116036762,0.082,0.196,0.004,ALB DEF4,ALB,DEF,50,project_20260722T045210Z,2025-26,3
code:10043,83.27582926892626,0.13089609955649933,0.05067208883618494,0.0,2.618,0.9999889807717606,0.9999719144703612,0.979972476180954,0.046,0.112,0.01,COV FWD1,COV,FWD,93,project_20260722T045210Z,2025-26,3
code:10078,82.7234813534366,0.017909130560642906,0.04715578380707976,0.0,2.6,0.9999879317584134,0.9999676714350486,0.9799683180063476,0.094,0.21,0.004,FAL DEF1,FAL,DEF,79,project_20260722T045210Z,2025-26,3
code:10079,82.70964001912307,0.017546861644508083,0.023271593666861677,0.0,2.56,0.9999143886484001,0.9997647439519325,0.9797694490728939,0.116,0.202,0.006,FAL DEF2,FAL,DEF,71,project_20260722T045210Z,2025-26,3
code:10031,80.38664417940645,6.953043936582737e-07,6.1361921934436e-07,3.381008229032139,2.28,0.994535602722862,0.9912629968151068,0.9714377368788046,0.16,0.118,0.008,COV GKP1,COV,GKP,57,project_20260722T045210Z,2025-26,3
code:10036,81.94606190018686,0.015123880404864187,0.06127705032416655,0.0,1.884,0.9949276468958722,0.9889229796893236,0.9691445200955372,0.214,0.098,0.004,COV DEF4,COV,DEF,52,project_20260722T045210Z,2025-26,3
